"Id","Run Order","Capture Time","Reserved","Latitude","Latitude Date Modified UTC","Longitude","Longitude Date Modified UTC","Location Icon","Location Icon Date Modified UTC","ID","ID Date Modified UTC","Street","Street Date Modified UTC","Description","Description Date Modified UTC","Side of Street","Side of Street Date Modified UTC","Green Flashing","Green Flashing Date Modified UTC","Red Flashing","Red Flashing Date Modified UTC","ADA","ADA Date Modified UTC","Notes","Notes Date Modified UTC","Picture","Picture Date Modified UTC","COMPLETE","COMPLETE Date Modified UTC"
"0c88fb08","-1","2022-08-04T22:11:52.036Z","","39.7201832901011","","-104.954549083813","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.72090124429222 -104.95455444823101;39.71946533591005 -104.95454371939495"}","","","","","","","","","","13","2022-08-04T22:11:48.333Z","2","2022-08-04T22:11:49.022Z","","","","","","","true","2022-08-04T22:11:52.036Z"
"695594f5","-1","2022-08-04T22:09:44.004Z","","39.7194601781385","","-104.954020688637","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.71945811503012 -104.95455176602181;39.71946224124689 -104.95348961125191"}","","","","","","","","","","7","2022-08-04T22:09:42.046Z","3","2022-08-04T22:09:43.198Z","","","","","","","true","2022-08-04T22:09:44.004Z"
"328dd727","-1","2022-08-04T22:08:34.117Z","","39.7193590857534","","-104.954028735264","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719361148864806 -104.95349497566994;39.71935702264199 -104.95456249485787"}","","","","","","","","","","8","2022-08-04T22:08:33.272Z","","","","","","","","","true","2022-08-04T22:08:34.117Z"
"023363fa","-1","2022-08-04T22:14:49.246Z","","39.7193570226415","","-104.955249140366","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.71934877019558 -104.95469124089058;39.71936527508738 -104.95580703984078"}","","","","","","","","","","6","2022-08-04T22:14:46.764Z","","","","","","","","","true","2022-08-04T22:14:49.246Z"
"164512b0","-1","2022-08-04T22:14:40.94Z","","39.7194601781384","","-104.955235729321","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719456051921625 -104.95579094658669;39.71946430435518 -104.95468051205452"}","","","","","","","","","","5","2022-08-04T22:14:39.978Z","","","","","","","","","true","2022-08-04T22:14:40.94Z"
"ba81de12","-1","2022-08-04T22:13:35.779Z","","39.7201905107298","","-104.954696605309","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719456051921625 -104.95469660530861;39.72092496953806 -104.95469660530861"}","","","","","","","","","","18","2022-08-04T22:13:34.92Z","","","","","","","","","true","2022-08-04T22:13:35.779Z"
"0ece161b","-1","2022-08-04T22:01:48.081Z","","39.7209332217957","","-104.955246458157","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.72092909566707 -104.95470196972664;39.72093734792438 -104.95579094658669"}","","","","","","","","","","6","2022-08-04T22:01:47.309Z","","","","","","","","","true","2022-08-04T22:01:48.081Z"
"23973a07","-1","2022-08-04T22:00:54.257Z","","39.7209270326026","","-104.956456134422","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.72092909566707 -104.9559196926194;39.72092496953806 -104.95699257622536"}","","","","","","","","","","7","2022-08-04T22:00:52.015Z","","","","","","","","","true","2022-08-04T22:00:54.257Z"
"59dc720d","-1","2022-08-04T22:19:51.851Z","","39.7201843214919","","-104.95700598727","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.72091671727931 -104.95700330506142;39.719451925704504 -104.95700866947945"}","","","","","","","","","","27","2022-08-04T22:19:48.877Z","2","2022-08-04T22:19:50.475Z","","","","","","","true","2022-08-04T22:19:51.851Z"
"f167bb3a","-1","2022-08-04T22:15:39.356Z","","39.7194644453565","","-104.95648147608","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719456192923424 -104.95698036695643;39.71947269778952 -104.95598258520289"}","","","","","","","","","","7","2022-08-04T22:15:38.39Z","","","","","","","","","true","2022-08-04T22:15:39.356Z"
"3ed49a3a","-1","2022-08-04T22:15:44.769Z","","39.7193406587497","","-104.956502933752","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719348911197585 -104.95598258520289;39.719332406301895 -104.95702328230067"}","","","","","","","","","","6","2022-08-04T22:15:44.005Z","","","","","","","","","true","2022-08-04T22:15:44.769Z"
"183ac7c4","-1","2022-08-04T22:17:08.606Z","","39.7193489111976","","-104.957532902013","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719348911197585 -104.95714129949732;39.719348911197585 -104.95792450452967"}","","","","","","","","","","5","2022-08-04T22:17:07.757Z","","","","","","","","","true","2022-08-04T22:17:08.606Z"
