"Id","Run Order","Capture Time","Reserved","Latitude","Latitude Date Modified UTC","Longitude","Longitude Date Modified UTC","Location Icon","Location Icon Date Modified UTC","ID","ID Date Modified UTC","Street","Street Date Modified UTC","Description","Description Date Modified UTC","Side of Street","Side of Street Date Modified UTC","Green Flashing","Green Flashing Date Modified UTC","Red Flashing","Red Flashing Date Modified UTC","ADA","ADA Date Modified UTC","Notes","Notes Date Modified UTC","Picture","Picture Date Modified UTC","COMPLETE","COMPLETE Date Modified UTC"
"695594f5","-1","2022-08-04T19:09:11.487Z","","39.7194601781385","","-104.954020688637","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.71945811503012 -104.95455176602181;39.71946224124689 -104.95348961125191"}","","","","","","","","","","8","2022-08-04T19:09:26.575Z","2","2022-08-04T19:09:11.487Z","","","","","","","",""
"328dd727","-1","2022-08-04T19:07:51.889Z","","39.7193590857534","","-104.954028735264","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719361148864806 -104.95349497566994;39.71935702264199 -104.95456249485787"}","","","","","","","","","","7","2022-08-04T19:07:51.889Z","","","","","","","","","",""
"023363fa","-1","2022-08-04T19:15:20.625Z","","39.7193570226415","","-104.955249140366","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.71934877019558 -104.95469124089058;39.71936527508738 -104.95580703984078"}","","","","","","","","","","8","2022-08-04T19:15:20.625Z","","","","","","","","","",""
"164512b0","-1","2022-08-04T19:15:54.716Z","","39.7194601781384","","-104.955235729321","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719456051921625 -104.95579094658669;39.71946430435518 -104.95468051205452"}","","","","","","","","","","1","2022-08-04T19:16:05.336Z","3","2022-08-04T19:16:06.482Z","1","2022-08-04T19:15:54.716Z","","","","","",""
"ba81de12","-1","2022-08-04T19:11:43.696Z","","39.7201905107298","","-104.954696605309","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719456051921625 -104.95469660530861;39.72092496953806 -104.95469660530861"}","","","","","","","","","","20","2022-08-04T19:11:46.899Z","","","1","2022-08-04T19:11:43.696Z","","","","","",""
"0ece161b","-1","2022-08-04T19:01:11.977Z","","39.7209332217957","","-104.955246458157","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.72092909566707 -104.95470196972664;39.72093734792438 -104.95579094658669"}","","","","","","","","","","7","2022-08-04T19:01:11.977Z","","","","","","","","","",""
"23973a07","-1","2022-08-04T19:00:24.965Z","","39.7209270326026","","-104.956456134422","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.72092909566707 -104.9559196926194;39.72092496953806 -104.95699257622536"}","","","","","","","","","","7","2022-08-04T19:00:27.491Z","","","1","2022-08-04T19:00:24.965Z","","","","","",""
"59dc720d","-1","2022-08-04T19:20:44.818Z","","39.7201843214919","","-104.95700598727","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.72091671727931 -104.95700330506142;39.719451925704504 -104.95700866947945"}","","","","","","","","","","20","2022-08-04T19:20:43.307Z","5","2022-08-04T19:20:29.854Z","3","2022-08-04T19:20:44.818Z","","","","","",""
"f167bb3a","-1","2022-08-04T19:17:26.401Z","","39.7194644453565","","-104.95648147608","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719456192923424 -104.95698036695643;39.71947269778952 -104.95598258520289"}","","","","","","","","","","6","2022-08-04T19:17:26.401Z","","","","","","","","","",""
"3ed49a3a","-1","2022-08-04T19:17:37.867Z","","39.7193406587497","","-104.956502933752","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719348911197585 -104.95598258520289;39.719332406301895 -104.95702328230067"}","","","","","","","","","","6","2022-08-04T19:17:37.867Z","","","","","","","","","",""
"183ac7c4","-1","2022-08-04T19:18:30.298Z","","39.7193489111976","","-104.957532902013","","{"type":"polyline";"strokeWeight":3;"strokeColor":"#009900";"path":"39.719348911197585 -104.95714129949732;39.719348911197585 -104.95792450452967"}","","","","","","","","","","5","2022-08-04T19:18:30.298Z","","","","","","","","","",""
