,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
33,6PM,11/16/2021,UptownEdgeS,NO RPZ,69133,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,W,2,0,0,0,0,0,,
53,7PM,11/16/2021,UptownEdgeS,NO RPZ,69133,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,W,2,0,0,0,0,0,,
13,9AM,11/16/2021,UptownEdgeS,NO RPZ,69133,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,W,2,2,0,0,0,0,,
216,10AM,11/16/2021,UptownEdgeS,RPZ 13,69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,3,0,0,0,0,0,,
458,11AM,11/16/2021,UptownEdgeS,RPZ 13,69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,4,2,0,0,0,0,,
730,12PM,11/16/2021,UptownEdgeS,RPZ 13,69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,3,0,0,0,0,0,,
1000,1PM,11/16/2021,UptownEdgeS,RPZ 13,69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,4,0,0,0,0,0,,
1164,2PM,11/16/2021,UptownEdgeS,RPZ 13,69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,3,0,0,0,0,0,,
1184,3PM,11/16/2021,UptownEdgeS,RPZ 13,69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,5,1,0,0,0,0,,
1204,4PM,11/16/2021,UptownEdgeS,RPZ 13,69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,3,0,0,0,0,0,,
1224,5PM,11/16/2021,UptownEdgeS,RPZ 13,69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,3,0,0,0,0,0,,
32,6PM,11/16/2021,UptownEdgeS,RPZ 13,69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,3,0,0,0,0,0,,
52,7PM,11/16/2021,UptownEdgeS,RPZ 13,69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,3,0,0,0,0,0,,
12,9AM,11/16/2021,UptownEdgeS,RPZ 13,69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,3,0,0,0,1,0,,
213,10AM,11/16/2021,UptownEdgeS,NO RPZ,70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,5,0,0,0,0,0,,
455,11AM,11/16/2021,UptownEdgeS,NO RPZ,70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,8,0,0,0,0,0,,
727,12PM,11/16/2021,UptownEdgeS,NO RPZ,70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,11,0,0,0,0,0,,
997,1PM,11/16/2021,UptownEdgeS,NO RPZ,70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,11,0,0,0,0,0,,
1161,2PM,11/16/2021,UptownEdgeS,NO RPZ,70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,8,0,0,0,0,0,,
1181,3PM,11/16/2021,UptownEdgeS,NO RPZ,70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,7,0,0,0,0,0,,
1201,4PM,11/16/2021,UptownEdgeS,NO RPZ,70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,10,0,0,0,0,0,,
1221,5PM,11/16/2021,UptownEdgeS,NO RPZ,70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,12,0,0,0,0,0,,
29,6PM,11/16/2021,UptownEdgeS,NO RPZ,70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,9,0,0,0,0,0,,
49,7PM,11/16/2021,UptownEdgeS,NO RPZ,70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,9,0,0,0,0,0,,
9,9AM,11/16/2021,UptownEdgeS,NO RPZ,70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,5,0,0,1,0,0,,
604,10AM,11/16/2021,UptownEdgeSW,NO RPZ,70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,3,0,0,0,0,0,,
630,11AM,11/16/2021,UptownEdgeSW,NO RPZ,70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,4,1,0,0,0,0,,
656,12PM,11/16/2021,UptownEdgeSW,NO RPZ,70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,3,2,0,0,0,0,,
682,1PM,11/16/2021,UptownEdgeSW,NO RPZ,70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,4,2,0,1,0,0,,
708,2PM,11/16/2021,UptownEdgeSW,NO RPZ,70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,5,1,0,0,0,0,,
754,3PM,11/16/2021,UptownEdgeSW,NO RPZ,70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,7,1,0,0,0,0,,
780,4PM,11/16/2021,UptownEdgeSW,NO RPZ,70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,5,2,0,0,0,0,,
806,5PM,11/16/2021,UptownEdgeSW,NO RPZ,70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,5,2,0,0,0,0,,
832,6PM,11/16/2021,UptownEdgeSW,NO RPZ,70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,7,3,0,0,0,0,,
858,7PM,11/16/2021,UptownEdgeSW,NO RPZ,70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,7,4,0,0,0,0,collected late due to app crash,
578,9AM,11/16/2021,UptownEdgeSW,NO RPZ,70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,4,0,0,0,0,0,,
613,10AM,11/16/2021,UptownEdgeSW,RPZ 13,70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,5,1,0,0,0,0,,
639,11AM,11/16/2021,UptownEdgeSW,RPZ 13,70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,6,1,0,0,0,0,,
665,12PM,11/16/2021,UptownEdgeSW,RPZ 13,70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,6,1,0,0,0,0,,
691,1PM,11/16/2021,UptownEdgeSW,RPZ 13,70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,8,2,0,0,0,0,,
717,2PM,11/16/2021,UptownEdgeSW,RPZ 13,70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,8,1,0,0,0,0,,
763,3PM,11/16/2021,UptownEdgeSW,RPZ 13,70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,7,1,0,0,0,0,UPS in load,
789,4PM,11/16/2021,UptownEdgeSW,RPZ 13,70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,10,1,0,0,0,0,,
815,5PM,11/16/2021,UptownEdgeSW,RPZ 13,70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,10,1,0,0,0,0,,
841,6PM,11/16/2021,UptownEdgeSW,RPZ 13,70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,11,0,0,0,0,0,,
867,7PM,11/16/2021,UptownEdgeSW,RPZ 13,70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,10,1,0,0,0,0,collected late due to app crash,
587,9AM,11/16/2021,UptownEdgeSW,RPZ 13,70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,4,1,0,0,0,0,,
913,10AM,11/16/2021,UptownEdgeW,RPZ 13,70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,5,0,3,1,0,0,sdot vehicle and trailer taking 2 plus spaces at South of block,
937,11AM,11/16/2021,UptownEdgeW,RPZ 13,70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,3,1,2,0,0,0,sdot trucks just now moving ; same situation with ticketed ada persistent parker in load zone; will note if change,"https://idax.blob.core.windows.net/images/a144372b-3b6f-45a5-9ad1-69558e36fa7c-mobile.jpg,https://idax.blob.core.windows.net/images/b27c4224-0488-49ec-9b15-fc9f953b9025-mobile.jpg,https://idax.blob.core.windows.net/images/84d68787-eb93-4f93-9b8b-0025440e6b14-mobile.jpg"
961,12PM,11/16/2021,UptownEdgeW,RPZ 13,70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,3,1,1,0,0,0,,
985,1PM,11/16/2021,UptownEdgeW,RPZ 13,70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,4,1,1,0,0,0,,
1029,2PM,11/16/2021,UptownEdgeW,RPZ 13,70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,4,3,1,0,0,0,,
1053,3PM,11/16/2021,UptownEdgeW,RPZ 13,70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,3,2,1,0,0,0,,
1077,4PM,11/16/2021,UptownEdgeW,RPZ 13,70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,2,1,0,0,0,0,,
1101,5PM,11/16/2021,UptownEdgeW,RPZ 13,70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,3,1,0,0,0,0,,
1125,6PM,11/16/2021,UptownEdgeW,RPZ 13,70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,1,2,0,0,0,0,,
1149,7PM,11/16/2021,UptownEdgeW,RPZ 13,70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,5,2,0,0,0,0,,
889,9AM,11/16/2021,UptownEdgeW,RPZ 13,70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,4,1,3,0,0,0,sdot trucks uncounted taking 2 or 3 spaces; load zone is ada in 3 minute with multiple tickets,
899,10AM,11/16/2021,UptownEdgeW,NO RPZ,70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,8,0,0,0,0,0,,
923,11AM,11/16/2021,UptownEdgeW,NO RPZ,70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,6,0,0,0,0,0,,
947,12PM,11/16/2021,UptownEdgeW,NO RPZ,70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,9,0,0,0,0,0,,
971,1PM,11/16/2021,UptownEdgeW,NO RPZ,70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,8,0,0,0,0,0,,
1015,2PM,11/16/2021,UptownEdgeW,NO RPZ,70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,8,0,0,1,0,0,,
1039,3PM,11/16/2021,UptownEdgeW,NO RPZ,70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,7,0,0,1,0,0,,
1063,4PM,11/16/2021,UptownEdgeW,NO RPZ,70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,7,0,0,1,0,0,,
1087,5PM,11/16/2021,UptownEdgeW,NO RPZ,70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,9,0,0,1,0,0,now at 4 r pzs; though not zone. 3 have been there 3 hours,
1111,6PM,11/16/2021,UptownEdgeW,NO RPZ,70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,8,0,0,1,0,0,,
1135,7PM,11/16/2021,UptownEdgeW,NO RPZ,70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,8,0,0,1,0,0,,
875,9AM,11/16/2021,UptownEdgeW,NO RPZ,70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,9,0,0,0,0,0,1 paid had rpz sticker,
896,10AM,11/16/2021,UptownEdgeW,RPZ 13,72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,3,1,3,1,0,0,,
920,11AM,11/16/2021,UptownEdgeW,RPZ 13,72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,3,0,3,1,0,0,,
944,12PM,11/16/2021,UptownEdgeW,RPZ 13,72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,4,1,4,1,0,0,,
968,1PM,11/16/2021,UptownEdgeW,RPZ 13,72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,3,1,2,1,0,0,,
1012,2PM,11/16/2021,UptownEdgeW,RPZ 13,72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,3,0,1,1,0,0,,
1036,3PM,11/16/2021,UptownEdgeW,RPZ 13,72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,5,0,1,1,0,0,,
1060,4PM,11/16/2021,UptownEdgeW,RPZ 13,72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,5,0,0,1,0,0,,
1084,5PM,11/16/2021,UptownEdgeW,RPZ 13,72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,2,0,1,0,0,0,,
1108,6PM,11/16/2021,UptownEdgeW,RPZ 13,72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,5,0,2,0,0,0,,
1132,7PM,11/16/2021,UptownEdgeW,RPZ 13,72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,3,0,3,0,0,0,,
872,9AM,11/16/2021,UptownEdgeW,RPZ 13,72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,2,1,3,1,0,0,,
93,10AM,11/16/2021,UptownEdgeN,NO RPZ,74042,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,8,0,0,0,0,0,,
111,11AM,11/16/2021,UptownEdgeN,NO RPZ,74042,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,8,0,0,0,0,0,,
129,12PM,11/16/2021,UptownEdgeN,NO RPZ,74042,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,9,0,0,0,0,0,,
147,1PM,11/16/2021,UptownEdgeN,NO RPZ,74042,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,1,0,0,0,0,0,,
165,2PM,11/16/2021,UptownEdgeN,NO RPZ,74042,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,8,0,0,0,0,0,,
183,3PM,11/16/2021,UptownEdgeN,NO RPZ,74042,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,9,0,0,0,0,0,,
201,4PM,11/16/2021,UptownEdgeN,NO RPZ,74042,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,8,0,0,0,0,0,,
239,5PM,11/16/2021,UptownEdgeN,NO RPZ,74042,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,6,0,0,0,0,0,,
257,6PM,11/16/2021,UptownEdgeN,NO RPZ,74042,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,3,0,0,0,0,0,,
275,7PM,11/16/2021,UptownEdgeN,NO RPZ,74042,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,1,0,0,0,0,0,,
75,9AM,11/16/2021,UptownEdgeN,NO RPZ,74042,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,0,0,0,0,0,0,,
907,10AM,11/16/2021,UptownEdgeW,NO RPZ,74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,4,1,0,0,0,0,,
931,11AM,11/16/2021,UptownEdgeW,NO RPZ,74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,5,1,0,0,0,0,,
955,12PM,11/16/2021,UptownEdgeW,NO RPZ,74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,5,1,0,0,0,0,,
979,1PM,11/16/2021,UptownEdgeW,NO RPZ,74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,6,1,0,0,0,0,,
1023,2PM,11/16/2021,UptownEdgeW,NO RPZ,74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,2,0,0,0,0,0,,
1047,3PM,11/16/2021,UptownEdgeW,NO RPZ,74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,2,0,0,0,0,0,,
1071,4PM,11/16/2021,UptownEdgeW,NO RPZ,74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,2,0,0,0,0,0,,
1095,5PM,11/16/2021,UptownEdgeW,NO RPZ,74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,2,0,0,0,0,0,,
1119,6PM,11/16/2021,UptownEdgeW,NO RPZ,74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,1,0,0,0,0,0,sdot vehicle here for 3 hours uncounted,
1143,7PM,11/16/2021,UptownEdgeW,NO RPZ,74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,1,0,0,0,0,0,,
883,9AM,11/16/2021,UptownEdgeW,NO RPZ,74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,4,1,0,0,0,0,1 paid it's city construction inspection; 2 paid plus taken by construct,https://idax.blob.core.windows.net/images/e7c7ee7a-5f2e-4142-9916-40e2374b33f2-mobile.jpg
895,10AM,11/16/2021,UptownEdgeW,NO RPZ,74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,2,0,0,1,0,0,,
919,11AM,11/16/2021,UptownEdgeW,NO RPZ,74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,2,0,0,1,0,0,,
943,12PM,11/16/2021,UptownEdgeW,NO RPZ,74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,2,0,0,1,0,0,,
967,1PM,11/16/2021,UptownEdgeW,NO RPZ,74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,2,0,0,1,0,0,,
1011,2PM,11/16/2021,UptownEdgeW,NO RPZ,74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,2,0,0,0,0,0,,
1035,3PM,11/16/2021,UptownEdgeW,NO RPZ,74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,1,0,0,0,0,0,,
1059,4PM,11/16/2021,UptownEdgeW,NO RPZ,74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,0,0,0,0,0,0,,
1083,5PM,11/16/2021,UptownEdgeW,NO RPZ,74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,0,0,0,0,0,0,,
1107,6PM,11/16/2021,UptownEdgeW,NO RPZ,74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,0,0,0,0,0,0,,
1131,7PM,11/16/2021,UptownEdgeW,NO RPZ,74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,0,0,0,0,0,0,,
871,9AM,11/16/2021,UptownEdgeW,NO RPZ,74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,1,0,0,1,0,0,,
313,10AM,11/16/2021,UptownEdgeNE,NO RPZ,75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,2,1,0,0,0,0,,
337,11AM,11/16/2021,UptownEdgeNE,NO RPZ,75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,2,1,0,0,0,0,,
361,12PM,11/16/2021,UptownEdgeNE,NO RPZ,75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,1,1,0,0,0,0,,
385,1PM,11/16/2021,UptownEdgeNE,NO RPZ,75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,1,1,0,0,0,0,,
409,2PM,11/16/2021,UptownEdgeNE,NO RPZ,75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,1,1,0,0,0,0,,
433,3PM,11/16/2021,UptownEdgeNE,NO RPZ,75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,2,0,0,0,0,0,,
477,4PM,11/16/2021,UptownEdgeNE,NO RPZ,75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,2,2,0,0,0,0,,
501,5PM,11/16/2021,UptownEdgeNE,NO RPZ,75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,2,0,0,1,0,0,,
525,6PM,11/16/2021,UptownEdgeNE,NO RPZ,75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,2,1,0,0,0,0,,
549,7PM,11/16/2021,UptownEdgeNE,NO RPZ,75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,3,1,0,0,0,1,,
289,9AM,11/16/2021,UptownEdgeNE,NO RPZ,75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,1,0,0,0,0,0,,
320,10AM,11/16/2021,UptownEdgeNE,NO RPZ,75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,4,2,0,0,0,0,,
344,11AM,11/16/2021,UptownEdgeNE,NO RPZ,75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,5,1,0,0,0,0,,
368,12PM,11/16/2021,UptownEdgeNE,NO RPZ,75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,5,0,0,0,0,0,,
392,1PM,11/16/2021,UptownEdgeNE,NO RPZ,75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,5,1,0,0,0,0,,
416,2PM,11/16/2021,UptownEdgeNE,NO RPZ,75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,5,1,0,0,0,0,,
440,3PM,11/16/2021,UptownEdgeNE,NO RPZ,75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,5,2,0,0,0,1,illegal unload in no stops zone ,
484,4PM,11/16/2021,UptownEdgeNE,NO RPZ,75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,2,1,0,0,0,0,,
508,5PM,11/16/2021,UptownEdgeNE,NO RPZ,75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,5,1,0,0,0,0,,
532,6PM,11/16/2021,UptownEdgeNE,NO RPZ,75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,6,1,0,0,0,1,illegal unload in no stops zone; too close to mercer intersections ,
556,7PM,11/16/2021,UptownEdgeNE,NO RPZ,75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,6,1,0,0,0,0,,
296,9AM,11/16/2021,UptownEdgeNE,NO RPZ,75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,1,1,0,0,0,0,,
316,10AM,11/16/2021,UptownEdgeNE,RPZ 13,76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,4,1,2,0,0,0,,
340,11AM,11/16/2021,UptownEdgeNE,RPZ 13,76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,4,1,2,0,0,0,,
364,12PM,11/16/2021,UptownEdgeNE,RPZ 13,76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,4,1,2,0,0,0,,
388,1PM,11/16/2021,UptownEdgeNE,RPZ 13,76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,4,1,2,0,0,0,,
412,2PM,11/16/2021,UptownEdgeNE,RPZ 13,76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,5,1,2,0,0,1,,
436,3PM,11/16/2021,UptownEdgeNE,RPZ 13,76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,4,1,2,0,0,1,,
480,4PM,11/16/2021,UptownEdgeNE,RPZ 13,76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,4,1,2,0,0,1,,
504,5PM,11/16/2021,UptownEdgeNE,RPZ 13,76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,4,1,2,0,0,1,,
528,6PM,11/16/2021,UptownEdgeNE,RPZ 13,76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,4,0,2,0,0,1,,
552,7PM,11/16/2021,UptownEdgeNE,RPZ 13,76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,3,1,2,0,0,0,,
292,9AM,11/16/2021,UptownEdgeNE,RPZ 13,76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,4,0,2,0,0,0,,
206,10AM,11/16/2021,UptownEdgeS,RPZ 13,80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,10,1,1,1,0,0,,
448,11AM,11/16/2021,UptownEdgeS,RPZ 13,80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,9,1,0,1,0,0,,
720,12PM,11/16/2021,UptownEdgeS,RPZ 13,80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,8,2,0,1,0,0,,
990,1PM,11/16/2021,UptownEdgeS,RPZ 13,80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,9,2,0,2,0,0,,
1154,2PM,11/16/2021,UptownEdgeS,RPZ 13,80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,9,1,0,0,0,0,,
1174,3PM,11/16/2021,UptownEdgeS,RPZ 13,80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,10,0,0,1,0,0,,
1194,4PM,11/16/2021,UptownEdgeS,RPZ 13,80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,8,0,0,0,0,0,,
1214,5PM,11/16/2021,UptownEdgeS,RPZ 13,80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,11,1,1,0,0,1,,
22,6PM,11/16/2021,UptownEdgeS,RPZ 13,80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,7,1,0,1,0,0,,
42,7PM,11/16/2021,UptownEdgeS,RPZ 13,80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,8,0,1,1,0,0,,
2,9AM,11/16/2021,UptownEdgeS,RPZ 13,80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,7,0,0,2,0,0,,
212,10AM,11/16/2021,UptownEdgeS,RPZ 13,80277,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,5,0,1,1,0,0,,
454,11AM,11/16/2021,UptownEdgeS,RPZ 13,80277,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,7,0,0,1,0,0,,
726,12PM,11/16/2021,UptownEdgeS,RPZ 13,80277,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,6,1,0,1,0,0,,
996,1PM,11/16/2021,UptownEdgeS,RPZ 13,80277,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,5,2,0,1,0,0,,
1160,2PM,11/16/2021,UptownEdgeS,RPZ 13,80277,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,6,1,0,1,0,0,,
1180,3PM,11/16/2021,UptownEdgeS,RPZ 13,80277,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,5,0,0,1,0,0,,
1200,4PM,11/16/2021,UptownEdgeS,RPZ 13,80277,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,5,1,0,1,0,0,,
1220,5PM,11/16/2021,UptownEdgeS,RPZ 13,80277,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,3,0,0,0,0,0,,
28,6PM,11/16/2021,UptownEdgeS,RPZ 13,80277,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,7,2,0,2,0,0,,
