,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
10,09AM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,5,1,0,0,0,1,2 construction vehicles; 1 passenger vehicle in permit zone,"https://idax.blob.core.windows.net/images/d410979f-e218-4250-8064-56e7e11bfd0d-mobile.jpg,https://idax.blob.core.windows.net/images/a397e094-a4bc-4ab3-b148-fa30259f4a99-mobile.jpg"
151,10AM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,3,1,4,0,0,1,car in permit zone; construction vehicles likely in NP zone til 5,
243,11AM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,4,1,2,0,0,0,,
258,12PM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,4,1,2,0,0,0,,
273,1PM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,3,1,2,0,0,0,,
288,2PM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,3,3,1,0,0,0,,
303,3PM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,3,0,4,0,0,0,,
318,4PM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,5,1,3,0,0,0,,
333,5PM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,5,0,4,0,0,0,,
25,6PM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,5,1,7,0,0,1,,
40,7PM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,7,0,5,0,0,2,one truck illegal in front of garage ; one car illegal stop in middle pf road ,
55,8PM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,8,0,5,0,0,0,,
70,9PM,10/29/2021,CapHillS2,RPZ 21,32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,9,0,5,0,0,0,,
12,09AM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,0,0,0,5,0,0,,https://idax.blob.core.windows.net/images/b45567a2-a1b6-4ba3-ae96-2c905e80b0d3-mobile.jpg
153,10AM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,0,0,0,6,0,0,,
245,11AM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,0,1,0,4,0,0,,
260,12PM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,0,0,0,4,0,0,1 van parked in driveway,
275,1PM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,0,0,0,5,0,0,1 van parked in driveway,https://idax.blob.core.windows.net/images/7faa3f2e-5e6c-4539-9173-a0b5f55e85ce-mobile.jpg
290,2PM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,0,0,0,5,0,0,,
305,3PM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,0,0,0,4,0,0,,
320,4PM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,0,0,0,4,0,0,,
335,5PM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,0,0,0,2,0,0,,
27,6PM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,0,0,0,4,0,0,,https://idax.blob.core.windows.net/images/92a5926b-383b-4e09-ad74-a763941a0b8d-mobile.jpg
42,7PM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,2,0,0,6,0,1,,
57,8PM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,1,0,0,6,0,1,,
72,9PM,10/29/2021,CapHillS2,NO RPZ,33566,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,E,2,0,0,9,0,2,,
9,09AM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,5,0,0,0,0,0,,
150,10AM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,7,0,0,0,0,0,,
242,11AM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,7,0,0,0,0,0,,
257,12PM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,7,5,0,0,0,0,,
272,1PM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,9,1,0,4,0,0,,
287,2PM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,8,1,0,0,0,0,1 FedEx truck,
302,3PM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,6,2,0,0,0,0,,
317,4PM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,7,3,0,0,0,3,,
332,5PM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,8,0,0,0,0,1,one moving pod blocking a spot,
24,6PM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,7,0,0,0,0,3,one moving pod blocking a space ; three cars parked illegal; two at northend of segment and one at southsend too close to stop sign,
39,7PM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,8,0,0,0,0,2,two cars parked illegal northend near basketball; one mpving pod blocking one parkong space ,
54,8PM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,8,0,0,0,0,2,two cars oarked illegal and one moving pod blocking a soacr ,
69,9PM,10/29/2021,CapHillS2,NO RPZ,34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,11,0,0,0,0,5,one 5 car illegal nonstops zomes; driveways too close to stop sign etc. one moving pod blocking parking spot ,
4,09AM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,0,0,0,0,0,0,,
145,10AM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,1,0,0,0,0,0,,
237,11AM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,3,0,0,0,0,0,,
252,12PM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,5,0,0,0,0,0,,
267,1PM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,5,0,0,0,0,0,,
282,2PM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,2,0,0,0,0,0,,
297,3PM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,5,0,0,0,0,0,no rpz noted on signage ,https://idax.blob.core.windows.net/images/78f87ce5-3c9d-4bf9-bd42-6a1491219e88-mobile.jpg
312,4PM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,7,0,0,0,0,0,,
327,5PM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,4,0,0,0,0,0,,
19,6PM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,7,0,0,1,0,0,,
34,7PM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,7,0,0,0,0,0,,
49,8PM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,10,0,0,0,0,1,one car parked illegal no stops zone ,
64,9PM,10/29/2021,CapHillS2,NO RPZ,54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,10,0,0,0,0,0,,
3,09AM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,3,0,0,0,0,0,,
144,10AM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,7,0,0,0,0,0,,
236,11AM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,8,1,0,0,0,0,,
251,12PM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,8,0,0,0,0,0,,
266,1PM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,7,1,0,1,0,0,,
281,2PM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,12,1,0,0,0,0,,
296,3PM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,11,0,0,0,0,0,,https://idax.blob.core.windows.net/images/f1ee5dcd-9a87-410b-a85a-db474280f331-mobile.jpg
311,4PM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,8,1,0,1,0,0,,
326,5PM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,12,1,0,0,0,0,,
18,6PM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,11,0,0,0,0,0,,
33,7PM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,12,0,0,0,0,0,,
48,8PM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,13,0,0,0,0,0,,
63,9PM,10/29/2021,CapHillS2,RPZ 4,54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,10,0,0,0,0,0,,
13,09AM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,2,0,0,0,0,2,1 in permit vehicl zone; 1 SoundTransit; 1 oversized van; 1 car in pictured no stop zone; e,"https://idax.blob.core.windows.net/images/26b1e922-8a5f-45b7-8b82-6fbcfcef7ab4-mobile.jpg,https://idax.blob.core.windows.net/images/493d07f2-b834-430f-b465-c727b14faf27-mobile.jpg"
154,10AM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,2,0,0,0,0,0,ST vehicle and moving van are in this no parking space. likely to be there for a while,https://idax.blob.core.windows.net/images/79e878ea-0a86-4ae5-8094-094acd0cb6ec-mobile.jpg
246,11AM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,4,0,0,0,0,0,ST vehicle,
261,12PM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,3,0,0,0,0,0,ST car,
276,1PM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,4,0,0,0,0,0,1 sherriff vehicle; 1 oversized truck,
291,2PM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,2,0,0,0,0,0,,
306,3PM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,3,0,0,0,0,0,,
321,4PM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,1,0,0,0,0,0,,
336,5PM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,5,1,0,0,0,0,,
28,6PM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,5,0,0,0,0,0,,
43,7PM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,6,2,0,0,0,1,one car illegal in no parking zone; too close to road ,
58,8PM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,7,0,0,0,0,0,,
73,9PM,10/29/2021,CapHillS2,NO RPZ,57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,8,1,0,0,0,1,one car illegal stop in front of druveway/garage,
7,09AM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,7,0,0,1,2,1,,
80,09AM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,6,0,0,2,2,1,,
91,10AM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,6,0,0,2,2,0,,
148,10AM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,7,0,0,1,2,0,,
102,11AM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,4,0,0,0,2,0,,
240,11AM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,4,0,0,0,2,0,,
113,12PM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,6,0,0,0,2,0,,
255,12PM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,6,0,0,0,2,0,,
124,1PM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,7,0,0,1,2,0,,
270,1PM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,7,0,0,1,2,0,,
135,2PM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,7,0,0,0,1,0,,
285,2PM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,6,0,0,0,1,0,,
161,3PM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,7,0,0,0,0,0,,
300,3PM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,7,0,0,0,0,0,,
172,4PM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,6,0,0,1,2,0,,
315,4PM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,9,0,0,0,1,1,illegal parked rideshare car ,https://idax.blob.core.windows.net/images/166abd9e-7388-4d1c-91d4-50e551c01a99-mobile.jpg
183,5PM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,5,0,0,1,2,0,,
330,5PM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,6,0,0,1,1,1,,
22,6PM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,7,0,0,1,1,0,,
194,6PM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,8,0,0,1,1,0,,
37,7PM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,8,0,0,1,0,0,,
205,7PM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,8,0,0,1,0,0,,
52,8PM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,10,0,0,1,0,0,,
216,8PM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,10,0,0,1,0,0,,
67,9PM,10/29/2021,CapHillS2,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,10,0,0,1,2,0,,
227,9PM,10/29/2021,CapHillS1,NO RPZ,59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,11,0,0,1,2,0,,
84,09AM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,0,3,0,0,0,0,,"https://idax.blob.core.windows.net/images/5cfeadc3-1db9-422d-b024-7c09395fa39f-mobile.jpg,https://idax.blob.core.windows.net/images/10c39113-1055-4397-b589-ec14cab248fd-mobile.jpg"
95,10AM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,5,0,0,0,0,0,,
106,11AM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,7,0,0,0,0,0,,
117,12PM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,7,0,0,0,0,0,,
128,1PM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,7,0,0,0,0,0,,
139,2PM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,7,0,0,0,0,1,,https://idax.blob.core.windows.net/images/02dc86c3-4e8f-4785-bea4-92c9b6ab80c4-mobile.jpg
165,3PM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,7,0,0,0,0,1,,
176,4PM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,3,3,0,0,0,0,,
187,5PM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,3,3,0,1,0,1,,
198,6PM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,2,4,0,0,0,0,,
209,7PM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,7,0,0,0,0,0,,
220,8PM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,8,0,0,0,0,1,,
231,9PM,10/29/2021,CapHillS1,NO RPZ,59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,7,0,0,1,0,0,,
0,09AM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,2,3,3,0,0,0,,
141,10AM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,2,1,5,0,0,0,,
233,11AM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,2,0,5,0,0,0,,
248,12PM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,2,1,5,0,0,0,,
263,1PM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,2,2,5,0,0,0,,
278,2PM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,4,2,2,0,0,0,,
293,3PM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,1,3,6,0,0,0,,
308,4PM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,3,3,4,0,0,0,,
323,5PM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,3,4,5,0,0,0,,
15,6PM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,5,3,5,0,0,0,some load zome become pay to park 6p-10p,https://idax.blob.core.windows.net/images/3a52014f-160c-4988-ad22-fced3103a5b6-mobile.jpg
30,7PM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,5,3,5,0,0,0,,
45,8PM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,8,0,5,0,0,0,,
60,9PM,10/29/2021,CapHillS2,RPZ 21,80953,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,W,8,0,5,0,0,0,,
8,09AM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,3,1,6,0,0,0,,
149,10AM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,5,1,4,0,0,0,amazon truck in load zone,
241,11AM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,5,1,5,0,0,0,,
256,12PM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,5,0,5,0,0,0,,
271,1PM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,4,1,5,0,0,0,,
286,2PM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,4,0,6,0,0,0,,
301,3PM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,5,1,6,0,0,0,,
316,4PM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,3,0,6,0,0,1,one car stopped illegal in road; no driver or hazards ,
331,5PM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,4,2,6,0,0,0,,
23,6PM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,3,0,7,0,0,0,,
38,7PM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,4,2,7,0,0,0,,
53,8PM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,6,1,5,0,0,0,,
68,9PM,10/29/2021,CapHillS2,RPZ 21,80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,4,2,7,0,0,0,,
77,09AM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,1,0,0,0,0,0,,
88,10AM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,1,0,0,0,0,0,,
99,11AM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,1,0,0,0,0,0,,
110,12PM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,0,0,0,1,0,0,,
121,1PM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,0,0,0,0,0,0,,
132,2PM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,0,0,0,0,0,0,,
158,3PM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,1,0,0,0,0,0,,
169,4PM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,2,0,0,0,0,0,,
180,5PM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,1,0,0,0,0,0,,
191,6PM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,3,0,0,0,0,0,,
202,7PM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,3,0,0,0,0,0,,
213,8PM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,2,0,0,0,0,0,,
224,9PM,10/29/2021,CapHillS1,NO RPZ,81862,E BARBARA BAILEY WAY BETWEEN NAGLE PL AND 10TH AVE E,S,4,0,0,0,0,1,illegal car blocking sidewalk curb ramp,
2,09AM,10/29/2021,CapHillS2,NO RPZ,134101,NAGLE PL BETWEEN E OLIVE ST AND E HOWELL ST,W,6,0,0,0,0,0,,
143,10AM,10/29/2021,CapHillS2,NO RPZ,134101,NAGLE PL BETWEEN E OLIVE ST AND E HOWELL ST,W,7,0,0,0,0,0,,
235,11AM,10/29/2021,CapHillS2,NO RPZ,134101,NAGLE PL BETWEEN E OLIVE ST AND E HOWELL ST,W,8,0,0,0,0,0,,
250,12PM,10/29/2021,CapHillS2,NO RPZ,134101,NAGLE PL BETWEEN E OLIVE ST AND E HOWELL ST,W,6,1,0,0,0,0,,
265,1PM,10/29/2021,CapHillS2,NO RPZ,134101,NAGLE PL BETWEEN E OLIVE ST AND E HOWELL ST,W,6,0,0,0,0,0,,
