,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
1221,7PM,11/19/2021,BellTWestern,NO RPZ,1030,1ST AVE BETWEEN CLAY ST AND BROAD ST,NE,4,0,0,0,0,0,,
967,9AM,11/19/2021,BellTWestern,NO RPZ,1030,1ST AVE BETWEEN CLAY ST AND BROAD ST,NE,5,2,0,0,0,0,,
1266,10AM,11/19/2021,BellTTri,NO RPZ,1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,5,0,0,0,0,0,cones have been moved to sidewalk. 1 construction veh in soace but no legal parking blocked,https://idax.blob.core.windows.net/images/5b8fddb8-a0ea-4905-90f3-7c74bc0827ef-mobile.jpg
1290,11AM,11/19/2021,BellTTri,NO RPZ,1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,9,1,0,0,0,0,load is persistently parked construction vehicle -last hour paid was this,
1314,12PM,11/19/2021,BellTTri,NO RPZ,1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,1,1,0,1,0,0,,
1362,1PM,11/19/2021,BellTTri,NO RPZ,1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,8,1,0,0,0,1,illegal is truck in corner no zone,
1386,2PM,11/19/2021,BellTTri,NO RPZ,1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,7,1,0,0,0,0,,
1410,3PM,11/19/2021,BellTTri,NO RPZ,1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,7,1,0,0,0,0,1 paid idling; 1 is sound transit car; ,
1434,4PM,11/19/2021,BellTTri,NO RPZ,1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,5,1,0,0,0,0,,
1458,5PM,11/19/2021,BellTTri,NO RPZ,1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,8,0,0,1,0,0,,
1482,6PM,11/19/2021,BellTTri,NO RPZ,1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,12,0,0,1,0,0,,
1506,7PM,11/19/2021,BellTTri,NO RPZ,1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,11,1,0,0,0,0,,
1242,9AM,11/19/2021,BellTTri,NO RPZ,1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,5,0,0,1,0,0,Cones between lanes on south west third of street. ada hanger truck w construction materials currently blocking off lane and parking; will note if change,"https://idax.blob.core.windows.net/images/3f624441-3442-493d-a94d-6c1490781bca-mobile.jpg,https://idax.blob.core.windows.net/images/438925f7-5ac1-4f90-ba99-bec554e9aa1b-mobile.jpg,https://idax.blob.core.windows.net/images/36e40543-9744-4e0a-b42b-792b5ec98459-mobile.jpg"
1262,10AM,11/19/2021,BellTTri,NO RPZ,1034,1ST AVE BETWEEN BROAD ST AND EAGLE ST,NE,1,0,0,0,0,0,,"https://idax.blob.core.windows.net/images/d3fe9c83-ed76-41dc-8723-7ed4c3a32303-mobile.jpg,https://idax.blob.core.windows.net/images/2cb5fc84-3bc1-43e4-97f8-aaf84253e195-mobile.jpg"
1286,11AM,11/19/2021,BellTTri,NO RPZ,1034,1ST AVE BETWEEN BROAD ST AND EAGLE ST,NE,0,0,0,0,0,0,,
1310,12PM,11/19/2021,BellTTri,NO RPZ,1034,1ST AVE BETWEEN BROAD ST AND EAGLE ST,NE,12,2,0,0,0,0,,
1358,1PM,11/19/2021,BellTTri,NO RPZ,1034,1ST AVE BETWEEN BROAD ST AND EAGLE ST,NE,3,0,0,1,0,0,,
1382,2PM,11/19/2021,BellTTri,NO RPZ,1034,1ST AVE BETWEEN BROAD ST AND EAGLE ST,NE,4,0,0,0,0,0,,
1406,3PM,11/19/2021,BellTTri,NO RPZ,1034,1ST AVE BETWEEN BROAD ST AND EAGLE ST,NE,0,0,0,0,0,0,,
1430,4PM,11/19/2021,BellTTri,NO RPZ,1034,1ST AVE BETWEEN BROAD ST AND EAGLE ST,NE,0,0,0,0,0,1,,
1454,5PM,11/19/2021,BellTTri,NO RPZ,1034,1ST AVE BETWEEN BROAD ST AND EAGLE ST,NE,0,0,0,0,0,0,,
1478,6PM,11/19/2021,BellTTri,NO RPZ,1034,1ST AVE BETWEEN BROAD ST AND EAGLE ST,NE,0,0,0,0,0,2,illegals standing in no stop 3-7,
1502,7PM,11/19/2021,BellTTri,NO RPZ,1034,1ST AVE BETWEEN BROAD ST AND EAGLE ST,NE,3,0,0,0,0,0,2 paid standing,
1238,9AM,11/19/2021,BellTTri,NO RPZ,1034,1ST AVE BETWEEN BROAD ST AND EAGLE ST,NE,1,0,0,0,0,0,,
406,10AM,11/19/2021,BellT2nd,NO RPZ,2781,2ND AVE BETWEEN WALL ST AND VINE ST,SW,7,0,0,0,0,0,,
430,11AM,11/19/2021,BellT2nd,NO RPZ,2781,2ND AVE BETWEEN WALL ST AND VINE ST,SW,6,1,0,1,0,0,,
454,12PM,11/19/2021,BellT2nd,NO RPZ,2781,2ND AVE BETWEEN WALL ST AND VINE ST,SW,8,0,0,0,0,0,,
478,1PM,11/19/2021,BellT2nd,NO RPZ,2781,2ND AVE BETWEEN WALL ST AND VINE ST,SW,8,1,0,1,0,0,,
502,2PM,11/19/2021,BellT2nd,NO RPZ,2781,2ND AVE BETWEEN WALL ST AND VINE ST,SW,8,0,0,1,0,0,,
526,3PM,11/19/2021,BellT2nd,NO RPZ,2781,2ND AVE BETWEEN WALL ST AND VINE ST,SW,8,0,0,0,0,0,,
574,4PM,11/19/2021,BellT2nd,NO RPZ,2781,2ND AVE BETWEEN WALL ST AND VINE ST,SW,8,0,0,0,0,0,,
598,5PM,11/19/2021,BellT2nd,NO RPZ,2781,2ND AVE BETWEEN WALL ST AND VINE ST,SW,9,0,0,0,0,0,,
622,6PM,11/19/2021,BellT2nd,NO RPZ,2781,2ND AVE BETWEEN WALL ST AND VINE ST,SW,11,0,0,0,0,0,,
646,7PM,11/19/2021,BellT2nd,NO RPZ,2781,2ND AVE BETWEEN WALL ST AND VINE ST,SW,9,0,0,0,0,0,,
382,9AM,11/19/2021,BellT2nd,NO RPZ,2781,2ND AVE BETWEEN WALL ST AND VINE ST,SW,7,0,0,0,0,0,,
408,10AM,11/19/2021,BellT2nd,NO RPZ,2782,2ND AVE BETWEEN WALL ST AND VINE ST,NE,9,0,0,0,0,0,,
432,11AM,11/19/2021,BellT2nd,NO RPZ,2782,2ND AVE BETWEEN WALL ST AND VINE ST,NE,8,0,0,0,0,0,,
456,12PM,11/19/2021,BellT2nd,NO RPZ,2782,2ND AVE BETWEEN WALL ST AND VINE ST,NE,9,0,0,0,0,0,,
480,1PM,11/19/2021,BellT2nd,NO RPZ,2782,2ND AVE BETWEEN WALL ST AND VINE ST,NE,10,0,0,0,0,0,,
504,2PM,11/19/2021,BellT2nd,NO RPZ,2782,2ND AVE BETWEEN WALL ST AND VINE ST,NE,9,0,0,0,0,0,,
528,3PM,11/19/2021,BellT2nd,NO RPZ,2782,2ND AVE BETWEEN WALL ST AND VINE ST,NE,9,0,0,0,0,0,,
576,4PM,11/19/2021,BellT2nd,NO RPZ,2782,2ND AVE BETWEEN WALL ST AND VINE ST,NE,6,0,0,0,0,0,,
600,5PM,11/19/2021,BellT2nd,NO RPZ,2782,2ND AVE BETWEEN WALL ST AND VINE ST,NE,10,0,0,0,0,0,,
624,6PM,11/19/2021,BellT2nd,NO RPZ,2782,2ND AVE BETWEEN WALL ST AND VINE ST,NE,10,0,0,0,0,0,,
648,7PM,11/19/2021,BellT2nd,NO RPZ,2782,2ND AVE BETWEEN WALL ST AND VINE ST,NE,11,0,0,0,0,0,,
384,9AM,11/19/2021,BellT2nd,NO RPZ,2782,2ND AVE BETWEEN WALL ST AND VINE ST,NE,6,0,0,0,0,0,,
422,10AM,11/19/2021,BellT2nd,NO RPZ,2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,0,0,0,0,0,0,,
446,11AM,11/19/2021,BellT2nd,NO RPZ,2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,0,0,0,0,0,0,,
470,12PM,11/19/2021,BellT2nd,NO RPZ,2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,1,0,0,0,0,0,,
494,1PM,11/19/2021,BellT2nd,NO RPZ,2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,1,1,0,0,0,0,,
518,2PM,11/19/2021,BellT2nd,NO RPZ,2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,1,1,0,0,0,0,,
542,3PM,11/19/2021,BellT2nd,NO RPZ,2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,0,0,0,0,0,0,,
590,4PM,11/19/2021,BellT2nd,NO RPZ,2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,0,0,0,0,0,0,,
614,5PM,11/19/2021,BellT2nd,NO RPZ,2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,0,0,0,0,0,0,,
638,6PM,11/19/2021,BellT2nd,NO RPZ,2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,0,0,0,0,0,0,,
662,7PM,11/19/2021,BellT2nd,NO RPZ,2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,0,0,0,0,0,0,,
398,9AM,11/19/2021,BellT2nd,NO RPZ,2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,0,0,0,0,0,0,,
421,10AM,11/19/2021,BellT2nd,NO RPZ,2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,5,0,0,0,0,0,,
445,11AM,11/19/2021,BellT2nd,NO RPZ,2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,5,0,0,0,0,0,,
469,12PM,11/19/2021,BellT2nd,NO RPZ,2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,5,0,0,1,0,0,,
493,1PM,11/19/2021,BellT2nd,NO RPZ,2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,3,0,0,0,0,0,,
517,2PM,11/19/2021,BellT2nd,NO RPZ,2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,4,0,0,0,0,0,,
541,3PM,11/19/2021,BellT2nd,NO RPZ,2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,2,0,0,0,0,0,,
589,4PM,11/19/2021,BellT2nd,NO RPZ,2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,1,0,0,0,0,0,,
613,5PM,11/19/2021,BellT2nd,NO RPZ,2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,3,0,0,1,0,0,,
637,6PM,11/19/2021,BellT2nd,NO RPZ,2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,4,0,0,0,0,0,,
661,7PM,11/19/2021,BellT2nd,NO RPZ,2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,5,0,0,1,0,0,,
397,9AM,11/19/2021,BellT2nd,NO RPZ,2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,4,0,0,0,0,0,,
1278,10AM,11/19/2021,BellTTri,NO RPZ,2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,8,0,0,1,0,0,,https://idax.blob.core.windows.net/images/f1c245db-6edb-47ee-abf2-3ef31fe5759c-mobile.jpg
1302,11AM,11/19/2021,BellTTri,NO RPZ,2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,8,0,0,1,0,0,,
1326,12PM,11/19/2021,BellTTri,NO RPZ,2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,9,1,0,1,0,0,,
1374,1PM,11/19/2021,BellTTri,NO RPZ,2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,9,0,0,1,0,0,,
1398,2PM,11/19/2021,BellTTri,NO RPZ,2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,9,0,0,1,0,0,,
1422,3PM,11/19/2021,BellTTri,NO RPZ,2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,7,0,0,1,0,0,,
1446,4PM,11/19/2021,BellTTri,NO RPZ,2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,8,0,0,1,0,0,,
1470,5PM,11/19/2021,BellTTri,NO RPZ,2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,9,0,0,1,0,0,2 uncounted usps taking spaces in paid and load,
1494,6PM,11/19/2021,BellTTri,NO RPZ,2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,9,0,0,1,0,0,,
1518,7PM,11/19/2021,BellTTri,NO RPZ,2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,9,0,0,1,0,0,,
1254,9AM,11/19/2021,BellTTri,NO RPZ,2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,8,0,0,1,0,0,,
1263,10AM,11/19/2021,BellTTri,NO RPZ,2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,4,0,0,2,0,0,,
1287,11AM,11/19/2021,BellTTri,NO RPZ,2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,5,0,0,2,0,0,,
1311,12PM,11/19/2021,BellTTri,NO RPZ,2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,5,0,0,2,0,0,,
1359,1PM,11/19/2021,BellTTri,NO RPZ,2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,4,0,0,2,0,0,,
1383,2PM,11/19/2021,BellTTri,NO RPZ,2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,4,0,0,2,0,0,,
1407,3PM,11/19/2021,BellTTri,NO RPZ,2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,4,0,0,1,0,0,,
1431,4PM,11/19/2021,BellTTri,NO RPZ,2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,7,0,0,0,0,0,,
1455,5PM,11/19/2021,BellTTri,NO RPZ,2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,7,0,0,0,0,0,,
1479,6PM,11/19/2021,BellTTri,NO RPZ,2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,7,0,0,0,0,0,,
1503,7PM,11/19/2021,BellTTri,NO RPZ,2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,7,0,0,0,0,0,,
1239,9AM,11/19/2021,BellTTri,NO RPZ,2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,4,0,0,2,0,0,,
410,10AM,11/19/2021,BellT2nd,NO RPZ,4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,7,0,0,1,0,0,,
434,11AM,11/19/2021,BellT2nd,NO RPZ,4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,7,0,0,1,0,0,,
458,12PM,11/19/2021,BellT2nd,NO RPZ,4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,8,1,0,0,0,0,,
482,1PM,11/19/2021,BellT2nd,NO RPZ,4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,8,0,0,0,0,0,,
506,2PM,11/19/2021,BellT2nd,NO RPZ,4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,8,1,0,0,0,0,,
530,3PM,11/19/2021,BellT2nd,NO RPZ,4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,7,1,0,1,0,0,,
578,4PM,11/19/2021,BellT2nd,NO RPZ,4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,8,0,0,1,0,0,,
602,5PM,11/19/2021,BellT2nd,NO RPZ,4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,4,0,0,0,0,0,,
626,6PM,11/19/2021,BellT2nd,NO RPZ,4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,6,0,0,0,0,0,,
650,7PM,11/19/2021,BellT2nd,NO RPZ,4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,8,0,0,1,0,0,,
386,9AM,11/19/2021,BellT2nd,NO RPZ,4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,8,0,0,1,0,0,,
417,10AM,11/19/2021,BellT2nd,NO RPZ,4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,9,0,0,1,0,0,,
441,11AM,11/19/2021,BellT2nd,NO RPZ,4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,8,0,0,1,0,0,,
465,12PM,11/19/2021,BellT2nd,NO RPZ,4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,6,0,0,2,0,0,,
489,1PM,11/19/2021,BellT2nd,NO RPZ,4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,7,1,0,2,0,0,,
513,2PM,11/19/2021,BellT2nd,NO RPZ,4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,6,0,0,2,0,0,,
537,3PM,11/19/2021,BellT2nd,NO RPZ,4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,9,0,0,1,0,0,,
585,4PM,11/19/2021,BellT2nd,NO RPZ,4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,8,0,0,1,0,0,,
609,5PM,11/19/2021,BellT2nd,NO RPZ,4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,9,0,0,2,0,0,,
633,6PM,11/19/2021,BellT2nd,NO RPZ,4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,8,0,0,2,0,0,,
657,7PM,11/19/2021,BellT2nd,NO RPZ,4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,7,1,0,2,0,0,,
393,9AM,11/19/2021,BellT2nd,NO RPZ,4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,8,0,0,2,0,0,,
280,10AM,11/19/2021,BellT3rd4th,NO RPZ,4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,8,0,0,0,0,0,,
550,11AM,11/19/2021,BellT3rd4th,NO RPZ,4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,6,0,0,0,0,0,,
814,12PM,11/19/2021,BellT3rd4th,NO RPZ,4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,6,0,0,0,0,0,,
1073,1PM,11/19/2021,BellT3rd4th,NO RPZ,4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,5,0,0,0,0,0,,
1331,2PM,11/19/2021,BellT3rd4th,NO RPZ,4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,3,0,0,0,0,0,,
1586,3PM,11/19/2021,BellT3rd4th,NO RPZ,4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,6,0,0,0,0,0,,
1778,4PM,11/19/2021,BellT3rd4th,NO RPZ,4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,4,0,0,0,0,0,,
1802,5PM,11/19/2021,BellT3rd4th,NO RPZ,4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,6,0,0,0,0,0,,
24,6PM,11/19/2021,BellT3rd4th,NO RPZ,4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,5,0,0,1,0,0,,
48,7PM,11/19/2021,BellT3rd4th,NO RPZ,4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,6,0,0,1,0,0,,
0,9AM,11/19/2021,BellT3rd4th,NO RPZ,4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,4,1,0,1,0,0,,
291,10AM,11/19/2021,BellT3rd4th,NO RPZ,4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,6,0,0,1,0,0,,
561,11AM,11/19/2021,BellT3rd4th,NO RPZ,4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,6,0,0,2,0,0,,
825,12PM,11/19/2021,BellT3rd4th,NO RPZ,4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,6,0,0,2,0,0,,
1084,1PM,11/19/2021,BellT3rd4th,NO RPZ,4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,5,0,0,1,0,0,,
1342,2PM,11/19/2021,BellT3rd4th,NO RPZ,4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,5,0,0,2,0,0,,
1597,3PM,11/19/2021,BellT3rd4th,NO RPZ,4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,4,0,0,2,0,0,,
1789,4PM,11/19/2021,BellT3rd4th,NO RPZ,4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,4,0,0,2,0,0,,
1813,5PM,11/19/2021,BellT3rd4th,NO RPZ,4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,4,0,0,1,0,0,,
35,6PM,11/19/2021,BellT3rd4th,NO RPZ,4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,5,0,0,1,0,0,,
59,7PM,11/19/2021,BellT3rd4th,NO RPZ,4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,7,0,0,1,0,0,,
11,9AM,11/19/2021,BellT3rd4th,NO RPZ,4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,5,0,0,2,0,0,,
301,10AM,11/19/2021,BellT3rd4th,NO RPZ,6197,4TH AVE BETWEEN VINE ST AND CEDAR ST,SW,6,1,0,1,0,0,,
571,11AM,11/19/2021,BellT3rd4th,NO RPZ,6197,4TH AVE BETWEEN VINE ST AND CEDAR ST,SW,6,1,0,1,0,0,,
835,12PM,11/19/2021,BellT3rd4th,NO RPZ,6197,4TH AVE BETWEEN VINE ST AND CEDAR ST,SW,6,1,0,1,0,0,,
