,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
1252,12PM,11/18/2021,SLUsouthMS,NO RPZ,56362,JOHN ST BETWEEN DEAD END AND BOREN AVE N,S,2,1,0,0,0,0,,
1276,1PM,11/18/2021,SLUsouthMS,NO RPZ,56362,JOHN ST BETWEEN DEAD END AND BOREN AVE N,S,2,1,0,0,0,0,,
1319,2PM,11/18/2021,SLUsouthMS,NO RPZ,56362,JOHN ST BETWEEN DEAD END AND BOREN AVE N,S,0,1,0,0,0,0,,
1343,3PM,11/18/2021,SLUsouthMS,NO RPZ,56362,JOHN ST BETWEEN DEAD END AND BOREN AVE N,S,1,0,0,0,0,0,,
1367,4PM,11/18/2021,SLUsouthMS,NO RPZ,56362,JOHN ST BETWEEN DEAD END AND BOREN AVE N,S,0,1,0,0,0,0,,
1391,5PM,11/18/2021,SLUsouthMS,NO RPZ,56362,JOHN ST BETWEEN DEAD END AND BOREN AVE N,S,0,1,0,0,0,0,,
431,09AM,11/18/2021,SLUsouthN,RPZ 24,57197,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,2,2,0,5,0,0,,
457,10AM,11/18/2021,SLUsouthN,RPZ 24,57197,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,1,1,0,6,0,0,,
502,11AM,11/18/2021,SLUsouthN,RPZ 24,57197,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,1,3,0,6,0,0,,
528,12PM,11/18/2021,SLUsouthN,RPZ 24,57197,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,3,1,0,5,0,0,,
554,1PM,11/18/2021,SLUsouthN,RPZ 24,57197,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,5,0,0,4,0,0,,
580,2PM,11/18/2021,SLUsouthN,RPZ 24,57197,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,4,1,0,5,0,0,,
606,3PM,11/18/2021,SLUsouthN,RPZ 24,57197,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,5,0,0,5,0,0,,
632,4PM,11/18/2021,SLUsouthN,RPZ 24,57197,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,4,0,0,5,0,0,,
658,5PM,11/18/2021,SLUsouthN,RPZ 24,57197,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,4,0,0,4,0,0,,
446,09AM,11/18/2021,SLUsouthN,RPZ 24,57198,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,6,2,0,2,0,0,,
472,10AM,11/18/2021,SLUsouthN,RPZ 24,57198,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,7,1,0,3,0,0,,
517,11AM,11/18/2021,SLUsouthN,RPZ 24,57198,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,9,3,0,2,0,0,,
543,12PM,11/18/2021,SLUsouthN,RPZ 24,57198,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,8,1,0,2,0,0,,
569,1PM,11/18/2021,SLUsouthN,RPZ 24,57198,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,7,0,1,2,0,0,,
595,2PM,11/18/2021,SLUsouthN,RPZ 24,57198,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,7,2,1,2,0,0,,
621,3PM,11/18/2021,SLUsouthN,RPZ 24,57198,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,8,3,0,3,0,0,,
647,4PM,11/18/2021,SLUsouthN,RPZ 24,57198,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,4,2,1,2,0,0,,
673,5PM,11/18/2021,SLUsouthN,RPZ 24,57198,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,6,2,0,0,0,0,,
26,09AM,11/18/2021,SLUsouthNE,RPZ 24,57549,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,10,1,0,0,0,0,,
47,10AM,11/18/2021,SLUsouthNE,RPZ 24,57549,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,11,0,0,0,0,0,,
68,11AM,11/18/2021,SLUsouthNE,RPZ 24,57549,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,12,0,0,0,0,0,,
89,12PM,11/18/2021,SLUsouthNE,RPZ 24,57549,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,10,1,0,0,0,0,,
110,1PM,11/18/2021,SLUsouthNE,RPZ 24,57549,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,11,1,0,0,0,0,,
131,2PM,11/18/2021,SLUsouthNE,RPZ 24,57549,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,9,0,0,0,0,0,,
152,3PM,11/18/2021,SLUsouthNE,RPZ 24,57549,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,9,0,0,0,0,0,,
173,4PM,11/18/2021,SLUsouthNE,RPZ 24,57549,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,8,0,0,0,0,0,,
194,5PM,11/18/2021,SLUsouthNE,RPZ 24,57549,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,7,1,0,1,0,0,,
28,09AM,11/18/2021,SLUsouthNE,NO RPZ,57550,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,8,0,0,0,0,0,dumpster impeding parking space,https://idax.blob.core.windows.net/images/46b826f5-ddcd-473c-8113-d0e704b4e872-mobile.jpg
49,10AM,11/18/2021,SLUsouthNE,NO RPZ,57550,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,7,1,0,0,0,0,,
70,11AM,11/18/2021,SLUsouthNE,NO RPZ,57550,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,8,1,0,0,0,0,,
91,12PM,11/18/2021,SLUsouthNE,NO RPZ,57550,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,5,0,0,0,0,0,Amazon truck,
112,1PM,11/18/2021,SLUsouthNE,NO RPZ,57550,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,8,1,0,0,0,0,,
133,2PM,11/18/2021,SLUsouthNE,NO RPZ,57550,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,7,0,0,0,0,0,,
154,3PM,11/18/2021,SLUsouthNE,NO RPZ,57550,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,8,0,0,0,0,0,,
175,4PM,11/18/2021,SLUsouthNE,NO RPZ,57550,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,7,0,0,0,0,0,,
196,5PM,11/18/2021,SLUsouthNE,NO RPZ,57550,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,7,1,0,0,0,1,oversized rental tru; car parked in front of driveway,
22,09AM,11/18/2021,SLUsouthNE,NO RPZ,57874,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,3,1,5,0,0,0,,https://idax.blob.core.windows.net/images/3ea19fcd-77d4-4ff0-ac23-8de97f8a780d-mobile.jpg
43,10AM,11/18/2021,SLUsouthNE,NO RPZ,57874,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,5,1,4,0,0,0,,
64,11AM,11/18/2021,SLUsouthNE,NO RPZ,57874,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,3,1,4,0,0,0,,
85,12PM,11/18/2021,SLUsouthNE,NO RPZ,57874,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,3,1,4,0,0,0,,
106,1PM,11/18/2021,SLUsouthNE,NO RPZ,57874,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,4,0,4,0,0,0,,
127,2PM,11/18/2021,SLUsouthNE,NO RPZ,57874,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,5,1,4,0,0,0,,
148,3PM,11/18/2021,SLUsouthNE,NO RPZ,57874,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,3,0,4,0,0,0,,
169,4PM,11/18/2021,SLUsouthNE,NO RPZ,57874,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,3,0,4,0,0,0,,
190,5PM,11/18/2021,SLUsouthNE,NO RPZ,57874,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,4,0,3,0,0,0,,
1173,09AM,11/18/2021,SLUsouthMS,NO RPZ,58421,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,0,0,0,0,0,0,,
1197,10AM,11/18/2021,SLUsouthMS,NO RPZ,58421,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,8,0,0,0,0,0,,
1221,11AM,11/18/2021,SLUsouthMS,NO RPZ,58421,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,8,0,0,0,0,0,,
1245,12PM,11/18/2021,SLUsouthMS,NO RPZ,58421,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,8,0,0,0,0,0,,
1269,1PM,11/18/2021,SLUsouthMS,NO RPZ,58421,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,8,0,0,0,0,0,,
1312,2PM,11/18/2021,SLUsouthMS,NO RPZ,58421,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,5,0,0,0,0,0,,
1336,3PM,11/18/2021,SLUsouthMS,NO RPZ,58421,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,0,0,0,0,0,0,no cars; no stops 3-7p,
1360,4PM,11/18/2021,SLUsouthMS,NO RPZ,58421,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,0,0,0,0,0,1,no stops 3-7p,
1384,5PM,11/18/2021,SLUsouthMS,NO RPZ,58421,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,0,0,0,0,0,0,no stops 3-7p,
1166,09AM,11/18/2021,SLUsouthMS,NO RPZ,58422,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,0,0,0,0,0,0,,
1190,10AM,11/18/2021,SLUsouthMS,NO RPZ,58422,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,4,0,0,2,0,0,,
1214,11AM,11/18/2021,SLUsouthMS,NO RPZ,58422,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,6,0,0,2,0,3,three cars parked illegal no stops zone ,
1238,12PM,11/18/2021,SLUsouthMS,NO RPZ,58422,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,6,0,0,2,0,1,one car parked illegal no parking zone ,https://idax.blob.core.windows.net/images/c3005be8-d2ea-469b-90e2-bd1c7cf7e172-mobile.jpg
1262,1PM,11/18/2021,SLUsouthMS,NO RPZ,58422,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,6,0,0,2,0,0,,
1305,2PM,11/18/2021,SLUsouthMS,NO RPZ,58422,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,7,0,0,1,0,1,one car parked illegal no parking zone ,
1329,3PM,11/18/2021,SLUsouthMS,NO RPZ,58422,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,7,0,0,0,0,0,,
1353,4PM,11/18/2021,SLUsouthMS,NO RPZ,58422,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,7,0,0,0,0,0,,
1377,5PM,11/18/2021,SLUsouthMS,NO RPZ,58422,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,6,1,0,0,0,0,,
924,09AM,11/18/2021,SLUsouthSW,NO RPZ,58445,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,4,2,0,0,0,0,,
950,10AM,11/18/2021,SLUsouthSW,NO RPZ,58445,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,3,1,0,0,0,0,,
976,11AM,11/18/2021,SLUsouthSW,NO RPZ,58445,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,2,2,0,0,0,0,,
1002,12PM,11/18/2021,SLUsouthSW,NO RPZ,58445,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,5,1,0,0,0,0,,
1047,1PM,11/18/2021,SLUsouthSW,NO RPZ,58445,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,5,1,0,0,0,0,,
1073,2PM,11/18/2021,SLUsouthSW,NO RPZ,58445,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,3,1,0,0,0,0,,
1099,3PM,11/18/2021,SLUsouthSW,NO RPZ,58445,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,3,1,0,0,0,0,,
1125,4PM,11/18/2021,SLUsouthSW,NO RPZ,58445,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,3,1,0,1,0,0,,
1151,5PM,11/18/2021,SLUsouthSW,NO RPZ,58445,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,5,1,0,0,0,0,,
920,09AM,11/18/2021,SLUsouthSW,NO RPZ,58446,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,7,0,0,0,0,0,,
946,10AM,11/18/2021,SLUsouthSW,NO RPZ,58446,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,7,0,0,0,0,0,,
972,11AM,11/18/2021,SLUsouthSW,NO RPZ,58446,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,8,0,0,0,0,0,,
998,12PM,11/18/2021,SLUsouthSW,NO RPZ,58446,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,6,0,0,0,0,0,,
1043,1PM,11/18/2021,SLUsouthSW,NO RPZ,58446,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,9,0,0,0,0,0,,
1069,2PM,11/18/2021,SLUsouthSW,NO RPZ,58446,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,7,0,0,0,0,0,,
1095,3PM,11/18/2021,SLUsouthSW,NO RPZ,58446,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,8,0,0,0,0,0,,
1121,4PM,11/18/2021,SLUsouthSW,NO RPZ,58446,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,8,0,0,0,0,0,,
1147,5PM,11/18/2021,SLUsouthSW,NO RPZ,58446,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,6,0,0,0,0,0,,
1176,09AM,11/18/2021,SLUsouthMS,NO RPZ,58449,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,N,0,0,0,0,0,0,,
1200,10AM,11/18/2021,SLUsouthMS,NO RPZ,58449,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,N,1,0,0,0,0,1,one car parked illegal food truck zone ,
1224,11AM,11/18/2021,SLUsouthMS,NO RPZ,58449,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,N,1,0,0,0,0,1,one car parked illegal food truck zone ,
1248,12PM,11/18/2021,SLUsouthMS,NO RPZ,58449,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,N,1,0,0,0,0,2,two cars parked illegal food truck zone ,https://idax.blob.core.windows.net/images/d72d7ad9-f26f-4a8a-9059-1a3be018b486-mobile.jpg
1272,1PM,11/18/2021,SLUsouthMS,NO RPZ,58449,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,N,1,0,0,0,0,2,two cars parked illegal food truck only zone ,https://idax.blob.core.windows.net/images/6d82be60-ae6a-4aff-8bd3-92d2dd978e9c-mobile.jpg
1315,2PM,11/18/2021,SLUsouthMS,NO RPZ,58449,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,N,1,1,0,0,0,0,,
1339,3PM,11/18/2021,SLUsouthMS,NO RPZ,58449,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,N,1,1,0,0,0,0,,
1363,4PM,11/18/2021,SLUsouthMS,NO RPZ,58449,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,N,0,0,0,0,0,0,no cars ,
1387,5PM,11/18/2021,SLUsouthMS,NO RPZ,58449,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,N,1,1,0,0,0,0,,
1170,09AM,11/18/2021,SLUsouthMS,NO RPZ,58450,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,S,0,0,0,0,0,0,,
1194,10AM,11/18/2021,SLUsouthMS,NO RPZ,58450,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,S,1,0,0,0,2,0,,
1218,11AM,11/18/2021,SLUsouthMS,NO RPZ,58450,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,S,0,0,0,0,2,0,,
1242,12PM,11/18/2021,SLUsouthMS,NO RPZ,58450,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,S,0,0,0,0,2,0,,
1266,1PM,11/18/2021,SLUsouthMS,NO RPZ,58450,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,S,1,0,0,0,2,0,west half of block is temp no parking ,https://idax.blob.core.windows.net/images/52002f7b-d600-4f9b-a90f-a4a2b66a7700-mobile.jpg
1309,2PM,11/18/2021,SLUsouthMS,NO RPZ,58450,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,S,1,0,0,0,1,0,,
1333,3PM,11/18/2021,SLUsouthMS,NO RPZ,58450,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,S,1,0,0,0,2,1,,
1357,4PM,11/18/2021,SLUsouthMS,NO RPZ,58450,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,S,0,0,0,0,2,0,,
1381,5PM,11/18/2021,SLUsouthMS,NO RPZ,58450,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,S,1,0,0,0,3,0,,
228,09AM,11/18/2021,SLUsouthSSE,RPZ 24,58453,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,5,1,2,0,0,0,,"https://idax.blob.core.windows.net/images/bcbd58bf-8557-4def-ae5b-fb8296b6a247-mobile.jpg,https://idax.blob.core.windows.net/images/d4a06969-db05-4456-af23-5eca47898a56-mobile.jpg"
269,10AM,11/18/2021,SLUsouthSSE,RPZ 24,58453,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,5,1,2,0,0,0,,
291,11AM,11/18/2021,SLUsouthSSE,RPZ 24,58453,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,6,0,1,0,0,0,,
313,12PM,11/18/2021,SLUsouthSSE,RPZ 24,58453,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,7,0,0,0,0,0,,
335,1PM,11/18/2021,SLUsouthSSE,RPZ 24,58453,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,5,1,1,0,0,0,,
357,2PM,11/18/2021,SLUsouthSSE,RPZ 24,58453,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,6,1,1,0,0,0,,
379,3PM,11/18/2021,SLUsouthSSE,RPZ 24,58453,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,1,1,1,1,0,0,,
401,4PM,11/18/2021,SLUsouthSSE,RPZ 24,58453,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,1,1,1,1,0,0,,
423,5PM,11/18/2021,SLUsouthSSE,RPZ 24,58453,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,2,1,1,0,0,3,illegals on no parking 4 to 6,
225,09AM,11/18/2021,SLUsouthSSE,RPZ 24,58454,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,5,0,1,0,0,0,2 plus spaces at w end restaurant dressing,https://idax.blob.core.windows.net/images/8a4f37f5-1ad3-4c3e-b576-4ed60df1dba8-mobile.jpg
266,10AM,11/18/2021,SLUsouthSSE,RPZ 24,58454,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,5,0,1,0,0,0,,
288,11AM,11/18/2021,SLUsouthSSE,RPZ 24,58454,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,6,0,0,0,0,0,,
310,12PM,11/18/2021,SLUsouthSSE,RPZ 24,58454,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,5,0,0,0,0,0,,
332,1PM,11/18/2021,SLUsouthSSE,RPZ 24,58454,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,4,1,0,0,0,0,,
354,2PM,11/18/2021,SLUsouthSSE,RPZ 24,58454,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,5,0,0,0,0,0,,
376,3PM,11/18/2021,SLUsouthSSE,RPZ 24,58454,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,1,0,0,0,0,0,,
398,4PM,11/18/2021,SLUsouthSSE,RPZ 24,58454,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,0,0,0,0,0,0,,
420,5PM,11/18/2021,SLUsouthSSE,RPZ 24,58454,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,4,1,1,0,0,0,,
905,09AM,11/18/2021,SLUsouthSW,NO RPZ,58829,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,W,3,0,0,0,0,0,,
931,10AM,11/18/2021,SLUsouthSW,NO RPZ,58829,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,W,3,0,0,0,0,0,,
957,11AM,11/18/2021,SLUsouthSW,NO RPZ,58829,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,W,0,0,0,0,0,0,,
983,12PM,11/18/2021,SLUsouthSW,NO RPZ,58829,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,W,4,0,0,0,0,0,,
1028,1PM,11/18/2021,SLUsouthSW,NO RPZ,58829,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,W,4,0,0,0,0,0,,
1054,2PM,11/18/2021,SLUsouthSW,NO RPZ,58829,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,W,5,0,0,0,0,0,,
1080,3PM,11/18/2021,SLUsouthSW,NO RPZ,58829,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,W,2,0,0,0,0,0,,
1106,4PM,11/18/2021,SLUsouthSW,NO RPZ,58829,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,W,5,0,0,0,0,0,,
1132,5PM,11/18/2021,SLUsouthSW,NO RPZ,58829,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,W,3,0,0,0,0,0,,
916,09AM,11/18/2021,SLUsouthSW,NO RPZ,58833,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,5,0,0,0,0,0,,
942,10AM,11/18/2021,SLUsouthSW,NO RPZ,58833,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,6,0,0,0,0,0,,
968,11AM,11/18/2021,SLUsouthSW,NO RPZ,58833,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,5,0,0,0,0,0,,
994,12PM,11/18/2021,SLUsouthSW,NO RPZ,58833,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,4,0,0,0,0,0,,
1039,1PM,11/18/2021,SLUsouthSW,NO RPZ,58833,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,3,0,0,0,0,0,,
1065,2PM,11/18/2021,SLUsouthSW,NO RPZ,58833,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,3,0,0,0,0,0,,
1091,3PM,11/18/2021,SLUsouthSW,NO RPZ,58833,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,5,0,0,0,0,0,,
1117,4PM,11/18/2021,SLUsouthSW,NO RPZ,58833,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,3,0,0,0,0,0,,
1143,5PM,11/18/2021,SLUsouthSW,NO RPZ,58833,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,5,0,0,0,0,0,,
23,09AM,11/18/2021,SLUsouthNE,RPZ 24,59038,YALE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,5,0,0,2,0,0,,
44,10AM,11/18/2021,SLUsouthNE,RPZ 24,59038,YALE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,5,0,0,3,0,0,,
65,11AM,11/18/2021,SLUsouthNE,RPZ 24,59038,YALE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,8,1,0,3,0,0,,
86,12PM,11/18/2021,SLUsouthNE,RPZ 24,59038,YALE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,7,1,0,2,0,0,,
107,1PM,11/18/2021,SLUsouthNE,RPZ 24,59038,YALE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,6,3,0,1,0,0,,
128,2PM,11/18/2021,SLUsouthNE,RPZ 24,59038,YALE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,7,0,0,1,0,0,,
149,3PM,11/18/2021,SLUsouthNE,RPZ 24,59038,YALE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,5,2,0,1,0,0,,
170,4PM,11/18/2021,SLUsouthNE,RPZ 24,59038,YALE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,7,0,0,1,0,0,,
191,5PM,11/18/2021,SLUsouthNE,RPZ 24,59038,YALE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,8,1,0,1,0,0,,
38,09AM,11/18/2021,SLUsouthNE,NO RPZ,59041,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,14,0,0,0,0,0,,https://idax.blob.core.windows.net/images/8b48e6c1-c21a-424d-af20-9723da808cb4-mobile.jpg
59,10AM,11/18/2021,SLUsouthNE,NO RPZ,59041,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,12,0,0,0,0,1,passenger vehicle in food vehicle zone,https://idax.blob.core.windows.net/images/9160056d-1ffa-4c2e-9b42-92835d508c21-mobile.jpg
80,11AM,11/18/2021,SLUsouthNE,NO RPZ,59041,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,13,0,0,0,0,2,cars in food truck zone,
101,12PM,11/18/2021,SLUsouthNE,NO RPZ,59041,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,14,0,0,0,0,3,cars in food truck zone,
122,1PM,11/18/2021,SLUsouthNE,NO RPZ,59041,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,12,0,0,0,0,3,,
143,2PM,11/18/2021,SLUsouthNE,NO RPZ,59041,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,13,0,0,0,0,0,,
164,3PM,11/18/2021,SLUsouthNE,NO RPZ,59041,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,12,0,0,0,0,0,,
185,4PM,11/18/2021,SLUsouthNE,NO RPZ,59041,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,5,7,0,0,0,0,,
206,5PM,11/18/2021,SLUsouthNE,NO RPZ,59041,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,2,9,0,0,0,0,,
